timestamp,date,time,source_wallet,source_wallet_short,trade_type,token_mint,token_mint_short,amount_sol,amount_usd,executor_used,execution_status,failure_reason,transaction_signature,solscan_link,detection_method,detected_dex,slippage_used,execution_time_ms,pre_sol_balance,post_sol_balance,sol_balance_change,token_balance_before,token_balance_after,token_balance_change,trade_count_for_token,portfolio_position_count,notes
2025-10-06T09:16:44.646324,2025-10-06,09:16:44,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3JWt9amQyizNKnt7tiPEzXAWfZnooG2GniWbaAasQtDH,3JWt9amQ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:16:48.945775,2025-10-06,09:16:48,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,8zdfducrW2joxA7MRQtCoixi11XHTMPE3USUeESedoge,8zdfducr...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:16:59.298624,2025-10-06,09:16:59,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,GEKjZKJZgQTCbi9evTW2GmhyamH3sq6Lid9dQMWqEcCY,GEKjZKJZ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:00.428392,2025-10-06,09:17:00,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,26tTMKNNgbShWrk8eMv2yqAYUrgfmMTCNN79a5BK1r3L,26tTMKNN...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:15.898920,2025-10-06,09:17:15,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,GDP3CfJpTNKEfS9SNDyGvzbBpnQ1Pq3h8sv2hkyjbonk,GDP3CfJp...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:21.559519,2025-10-06,09:17:21,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E2gLkTXSbbTMmJM19xkquawun2ShJSi7G59A8c2PtbFa,E2gLkTXS...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:22.515463,2025-10-06,09:17:22,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5KVQYB2MSCn3ohdHRUsB2YnNzWcNeDiw6uFuUbMNkkeb,5KVQYB2M...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:27.162293,2025-10-06,09:17:27,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3ViHjF8Gy7qXyXTVRfgeQosSuZCRJAs8kdHF475Fpump,3ViHjF8G...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:37.869441,2025-10-06,09:17:37,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3JWt9amQyizNKnt7tiPEzXAWfZnooG2GniWbaAasQtDH,3JWt9amQ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:41.012872,2025-10-06,09:17:41,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,DEkqHyPN7GMRJ5cArtQFAWefqbZb33Hyf6s5iCwjEonT,DEkqHyPN...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:17:56.879570,2025-10-06,09:17:56,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Cdq1WR1d4i2hMrqKUWgZeUbRpkhamGHSvm1f6ATpuray,Cdq1WR1d...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:18:16.843604,2025-10-06,09:18:16,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,8vSzds1kEgr9tdBWjsuo9mvkTtVyLmNfho1fgHpxpump,8vSzds1k...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:18:29.978039,2025-10-06,09:18:29,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EqkfgAGLQRsYDhrcZ6pkmswj6qDbmbckg8uQfLSypo53,EqkfgAGL...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:18:32.580436,2025-10-06,09:18:32,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,vBGQWwdjxWsxqFGaTCSdnS4rYoM3GcNopViY6vtpump,vBGQWwdj...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:18:35.216804,2025-10-06,09:18:35,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5KVQYB2MSCn3ohdHRUsB2YnNzWcNeDiw6uFuUbMNkkeb,5KVQYB2M...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:18:42.220584,2025-10-06,09:18:42,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,CmUnSFZCKUFGs2L8eZGQukAj833Y8r2SiJav55Nnrihd,CmUnSFZC...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:18:44.222201,2025-10-06,09:18:44,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,9tqjeRS1swj36Ee5C1iGiwAxjQJNGAVCzaTLwFY8bonk,9tqjeRS1...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:01.385104,2025-10-06,09:19:01,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Eh36AX4m5CwyCHHcAy95oWRop2EMYVJbLQq7q77hsX9N,Eh36AX4m...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:06.533604,2025-10-06,09:19:06,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,262Nj7qB4cCtENT4LBDL8ZNzqL6vRgEFLaxK4jRbpump,262Nj7qB...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:14.557175,2025-10-06,09:19:14,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EVgRGkXfuRbLmf1o1gfy381nFqPHf6GTVZWX9owapump,EVgRGkXf...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:20.452359,2025-10-06,09:19:20,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,2gbUGjMU5K4sADBzDgTmkfodzVp8QwuaJe9pRp77pump,2gbUGjMU...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:36.096553,2025-10-06,09:19:36,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,FRohT7yR1m8ur2oS4Vc5ssYWnaBNh2Qa25diQJvJkBLV,FRohT7yR...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:37.393084,2025-10-06,09:19:37,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,BSXFKLVsyrYckSF4SGXu9DRfMb3Fos7tRF9zMXgRCUsP,BSXFKLVs...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:45.555277,2025-10-06,09:19:45,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Bk1HWqaPR5b9XndcRuqgdJkdKaHi93SfWj4wb8H3pump,Bk1HWqaP...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:19:55.236313,2025-10-06,09:19:55,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Gc5hxBYZjxWNpt3B8XYbp4YoGCHSMfrJK7ex4GUTpump,Gc5hxBYZ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:01.317979,2025-10-06,09:20:01,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,C9mE9RyocP7bDcoCqHMzU6ufed46aXbTAEDmTs4npump,C9mE9Ryo...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:14.053976,2025-10-06,09:20:14,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E7NgL19JbN8BhUDgWjkH8MtnbhJoaGaWJqosxZZepump,E7NgL19J...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:19.334159,2025-10-06,09:20:19,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3JWt9amQyizNKnt7tiPEzXAWfZnooG2GniWbaAasQtDH,3JWt9amQ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:30.349628,2025-10-06,09:20:30,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,8YQCid7bGgeKhqMr6PhoLpPioqJLHWiHr2yXGMW2BAGS,8YQCid7b...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:38.958455,2025-10-06,09:20:38,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,96iU85qtJwiQD8rQsfEjr1v3uZteyDcR2DbwgBrQpump,96iU85qt...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:46.117230,2025-10-06,09:20:46,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,33rVymHHPxfMvg4EHKBRF3h8a37cG7Et3eQWZzAkpump,33rVymHH...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:49.883167,2025-10-06,09:20:49,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,4sWNB8zGWHkh6UnmwiEtzNxL4XrN7uK9tosbESbJFfVs,4sWNB8zG...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:20:59.921059,2025-10-06,09:20:59,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,2gbUGjMU5K4sADBzDgTmkfodzVp8QwuaJe9pRp77pump,2gbUGjMU...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:09.013787,2025-10-06,09:21:09,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3ViHjF8Gy7qXyXTVRfgeQosSuZCRJAs8kdHF475Fpump,3ViHjF8G...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:10.955946,2025-10-06,09:21:10,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,FLxwDc58Fnb9h1Yq6Vc7YhXjFPwzZadhLPJpUHGMjups,FLxwDc58...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:23.503643,2025-10-06,09:21:23,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E2gLkTXSbbTMmJM19xkquawun2ShJSi7G59A8c2PtbFa,E2gLkTXS...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:31.790612,2025-10-06,09:21:31,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,tABry1BGSzqx5FAP4fiWo5VYjWEthsPVvi8GJNwpump,tABry1BG...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:33.219892,2025-10-06,09:21:33,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5TfqNKZbn9AnNtzq8bbkyhKgcPGTfNDc9wNzFrTBpump,5TfqNKZb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:35.531114,2025-10-06,09:21:35,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,FNP2Dw2GU5wPBZgVCcerbEemV9dVfvQrThEor1jmoon,FNP2Dw2G...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:42.331635,2025-10-06,09:21:42,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,F4zHsWbbjBkVfV8BBff3pvGsV4CxHL4X6CVa5AVXpump,F4zHsWbb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:46.967385,2025-10-06,09:21:46,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn,GtDZKAqv...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:48.994242,2025-10-06,09:21:48,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E2gLkTXSbbTMmJM19xkquawun2ShJSi7G59A8c2PtbFa,E2gLkTXS...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:56.596034,2025-10-06,09:21:56,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3JWt9amQyizNKnt7tiPEzXAWfZnooG2GniWbaAasQtDH,3JWt9amQ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:21:57.002442,2025-10-06,09:21:57,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Bk1HWqaPR5b9XndcRuqgdJkdKaHi93SfWj4wb8H3pump,Bk1HWqaP...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:00.171800,2025-10-06,09:22:00,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5uGJhnR1EFbUtbifxMoQ25DeLcHLu6416DSezGcKpump,5uGJhnR1...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:08.155882,2025-10-06,09:22:08,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,HN8myre5U1wRvffZjSYtkc5p3ajh6h2kpj9g4YWxpump,HN8myre5...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:13.650863,2025-10-06,09:22:13,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,4NGbC4RRrUjS78ooSN53Up7gSg4dGrj6F6dxpMWHbonk,4NGbC4RR...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:14.447695,2025-10-06,09:22:14,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3Rp2VqGHeNsxpDskgZtDDDqD86ETd93SBfvMR4XCRACK,3Rp2VqGH...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:27.309346,2025-10-06,09:22:27,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,A6EtHMrzU5tVraYEkkzktXbDSRYjgeh3Y7LHbXJrpump,A6EtHMrz...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:27.795020,2025-10-06,09:22:27,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,D4G7rpcQBF5oVQwBzoDwHPiweJ5RYvuEVGdxqmPApump,D4G7rpcQ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:40.754417,2025-10-06,09:22:40,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EokRU9T5biRKBArWervpYdeG1kmLLQUet3CJnaW8pump,EokRU9T5...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:22:51.840303,2025-10-06,09:22:51,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,A4RfnhcD...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:07.472791,2025-10-06,09:23:07,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,GWaD6wcxSZFwXApoY56x6Cxiqs5sAvtQNdcUvz7Zbonk,GWaD6wcx...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:07.965795,2025-10-06,09:23:07,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,vBGQWwdjxWsxqFGaTCSdnS4rYoM3GcNopViY6vtpump,vBGQWwdj...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:15.894593,2025-10-06,09:23:15,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E2gLkTXSbbTMmJM19xkquawun2ShJSi7G59A8c2PtbFa,E2gLkTXS...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:16.401666,2025-10-06,09:23:16,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,81dSbMjtYoWLusH5ppvPzUTPBwR1ARZg9aHiesmUpump,81dSbMjt...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:21.644095,2025-10-06,09:23:21,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3Rp2VqGHeNsxpDskgZtDDDqD86ETd93SBfvMR4XCRACK,3Rp2VqGH...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:22.433036,2025-10-06,09:23:22,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,BS7HxRitaY5ipGfbek1nmatWLbaS9yoWRSEQzCb3pump,BS7HxRit...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:24.042443,2025-10-06,09:23:24,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,CyTNgZYu4a3HxykD7gFkMkq48VwcDYp6AFUAd54Zdoge,CyTNgZYu...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:32.745039,2025-10-06,09:23:32,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,BS7HxRitaY5ipGfbek1nmatWLbaS9yoWRSEQzCb3pump,BS7HxRit...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:39.114895,2025-10-06,09:23:39,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,9tz2SBWEJeRkUuxmJMsYfxG6KKyupVPAY11YXb1bpump,9tz2SBWE...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:44.372109,2025-10-06,09:23:44,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5TfqNKZbn9AnNtzq8bbkyhKgcPGTfNDc9wNzFrTBpump,5TfqNKZb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:45.936741,2025-10-06,09:23:45,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,AigqqAyxV1quPYjskhpoYEK3szVRDKcHmiaFj3rXpump,AigqqAyx...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:23:57.299001,2025-10-06,09:23:57,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,5z3iCe53...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:24:18.594131,2025-10-06,09:24:18,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,4q9TFm9TnXjw4L1DHysseRVbd33tjLJm9mjWxzR1pump,4q9TFm9T...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:24:30.514802,2025-10-06,09:24:30,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,7afRsC9cN1ZK3gD9zxYEZc1H3MosVvThssCvotRppump,7afRsC9c...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T09:24:40.326099,2025-10-06,09:24:40,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3JWt9amQyizNKnt7tiPEzXAWfZnooG2GniWbaAasQtDH,3JWt9amQ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
